text,language,sentiment
The udon curry had depth and bounce; tempura pumpkin stayed crisp. Cozy corner seat helped.,en,positive
"Arrosticini skewers with rosemary salt—simple, perfect. Rustic bread with olive oil to mop.",en,positive
Sourdough grilled cheese + tomato bisque combo… nostalgia with technique. Would repeat.,en,positive
"Breakfast tacos stuffed but tidy—eggs fluffy, chorizo savory, salsa bright. Morning saved.",en,positive
"Omakase felt thoughtful, seasonal, and unpretentious. Ankimo course was a revelation.",en,positive
Green papaya salad crackled with lime and chili; grilled pork neck juicy. Street-food soul.,en,positive
"Crisp duck confit with lentils—bistro classic executed with love. Service warm, not fussy.",en,positive
"Arepas stuffed with reina pepiada—creamy, herby, satisfying. Hot sauces rocked.",en,positive
Hearth-roasted carrots with labneh and dukkah—veg-forward and memorable. Great wine list.,en,positive
"Detroit-style slice: airy crumb, frico edges, zippy sauce stripe. Addictive corners.",en,positive
"Gumbo dark and glossy, with a proper roux. Rice fluffy, andouille smoky. Louisiana in a bowl.",en,positive
"Beef tartare hand-chopped, capers briny, yolk lush. Toast points thin and crisp. Classy.",en,positive
"Honey butter fried chicken biscuit—sweet, salty, crunchy. Sticky fingers worth it.",en,positive
"Pistou soup herbaceous and light, with tender beans. Perfect early dinner.",en,positive
Sticky toffee pudding warm and treacly; a proper ending. Service sincere.,en,positive
"Nice patio, decent IPA list. Burger cooked right but the bun went soggy fast. Fine, not special.",en,neutral
"Pho broth okay, a tad salty by the end. Herbs fresh though. Average lunch.",en,neutral
"Ramen toppings generous, noodles springy, but broth lacked backbone. Mixed feelings.",en,neutral
"The sushi was fresh yet unimaginative. Nigiri cuts safe, nothing wow. Would try again on discount night.",en,neutral
"Good hummus, pita a bit tough. Friendly staff, slow checkout. Net-net: fine.",en,neutral
Thin-crust pizza had flavor but center was floppy. Loved the chili flakes at the table.,en,neutral
"Tostadas crisp, ceviche mild. Needed more lime. Not bad for a quick bite.",en,neutral
Chicken shawarma wrap ok; toum too mellow. Portion fair for price. Might return.,en,neutral
"Solid cappuccino, croissant slightly dry by afternoon. Seating comfy for laptops.",en,neutral
"Fried fish good, chips standard. Vinegar bottles empty—annoying. Overall ok-ish.",en,neutral
"Undercooked risotto and a wilted rocket salad. Chef’s off night? Either way, not worth it.",en,negative
"Paella arrived pale and soupy—no socarrat, rubbery squid. Disappointing for the price.",en,negative
Sushi rice mushy and warm; fish cut ragged. Presentation sloppy.,en,negative
"Burger patty dry, cheese not melted, and a sad tomato slice. Skip.",en,negative
"Tacos cold, tortillas cracked, meat under-seasoned. Salsa bar couldn’t save it.",en,negative
Clam chowder gritty again (sand??). Bread bowl soggy. Learned my lesson.,en,negative
Steak came well-done twice; server disappeared. Bill still hefty. Nope.,en,negative
"Coffee burnt, milk overheated. Barista kind but the drink was not.",en,negative
Gnocchi dense and gummy with a broken cream sauce. Left half the plate.,en,negative
Ramen broth tasted like salt water; egg cold. Left hungry and annoyed.,en,negative
"Nasi pecel pagi-pagi, sayur segar, sambal kacang medok. Rempeyek renyah—nikmat!",id,positive
"Coto Makassar kental dan gurih, potongan daging besar-besar. Jeruk nipis bikin seger.",id,positive
"Sate lilit aromanya wangi serai, lembut dan juicy. Sambal matah nyelekit enak!",id,positive
"Bakmi Jawa goreng smoky, telurnya nyatu bagus. Porsi mantap, harga ramah.",id,positive
"Ayam woku pedas aromatik, daun jeruk dan kemangi berasa. Nasi hangat bikin tambah.",id,positive
"Rendang empuk bumbu meresap, sambal ijo segar. Sayur daun singkong creamy.",id,positive
"Pempek dos lembut, kulitnya kriuk. Cuko gula aren balance pedas-asem.",id,positive
"Lontong sayur opornya ringan, kuah santan ga bikin eneg. Kerupuk udang favorit.",id,positive
"Sop iga bakar manis-smokey, daging lepas dari tulang. Sambal kecap nendang.",id,positive
"Tahu campur Surabaya—kuah segar, petis wangi, lentho crunchy. Top!",id,positive
"Buras + cangkukala khas Sulsel, unik dan nagih. Kuahnya gurih lembut.",id,positive
"Nasi liwet ayam kampung, lalap segar, sambal terasi mantap. Kenyang bahagia.",id,positive
"Sate maranggi manis-gurih, daging juicy. Acar tomat segar jadi penyeimbang.",id,positive
"Gudeg basah manis legit, krecek pedas pas. Teh panas refill—maknyus.",id,positive
"Ikan bakar bumbu rica, pedasnya mantap tapi tetap nikmat. Lalap lengkap.",id,positive
"Es pisang ijo lembut, sirupnya ga lebay. Pas buat penutup makan siang.",id,positive
"Mie ayam pangsit: mie kenyal, minyak bawang wangi, pangsit goreng krispi. Worth it.",id,positive
"Siomay Bandung fresh, bumbu kacang kental, sambal pedasnya bikin melek.",id,positive
"Tongseng kambing tanpa prengus, kol masih crunchy. Nasi panasnya mantap.",id,positive
"Kupat tahu lembut, bumbu kacang halus, kerupuk ramai. Porsi pas.",id,positive
"Nasi uduk wangi sereh, ayam goreng kremes renyah. Sambal ijo jadi favorit.",id,positive
"Kwetiau siram gurih, sayur crunchy, daging banyak. Layanan cepat.",id,positive
"Bubur ayam topping lengkap, kuah kaldunya dalem. Pagi-pagi bikin hangat.",id,positive
"Es kopyor gula merah wangi, santan lembut. Seger maksimal!",id,positive
"Sate padang kuah kental, daging empuk. Lontong hangat persis selera.",id,positive
"Ayam bakar kecap, karamel pas, ga pahit. Lalap + sambal terasi mantul.",id,positive
"Pindang patin segar, rasa asam pedas seimbang. Nasi pulen—juara.",id,positive
Nasi goreng kambing kebuli—aroma rempah bikin laper. Daging empuk banget.,id,positive
"Martabak manis keju-kacang, tebal tapi lembut. Kopi susu teman yang pas.",id,positive
"Roti bakar jadul, selai srikaya tebal. Nostalgia malam minggu.",id,positive
"Ayam penyet okelah, sambal cukup pedas tapi ayamnya kurang smoky. Masih bisa balik.",id,neutral
"Bakso lumayan, kuah agak tipis. Pangsit gorengnya enak. Standar sih.",id,neutral
"Soto betawi creamy, cuma dagingnya sedikit. Rasa tetep enak.",id,neutral
"Pempek rasa oke, cuko kebanyakan gula. Tempat bersih, pelayanan ramah.",id,neutral
Rujak buah segar tapi bumbunya kurang nendang. Harga aman.,id,neutral
"Mie aceh tumis sedap, sedikit berminyak. Emping jadi penolong.",id,neutral
"Nasi padang aman-aman saja, rendang ok tapi sayur nangka tawar. Meh.",id,neutral
"Es campur banyak isian, sirup sedikit kebanyakan. Tetap segar kok.",id,neutral
"Ikan bakar lumayan, sambal tomat flat. Porsi pas buat sendiri.",id,neutral
"Kopi susu biasa, roti bakar enak. Wifi stabil—cukup nyaman kerja.",id,neutral
"Rendang kering dan asin, sambal ijo pahit. Harga ga sepadan. Kecewa.",id,negative
"Bakso alot, kuah hambar. Antri lama padahal ga ramai. Ngeselin.",id,negative
"Ayam geprek banjir minyak, kremes gosong. Perut langsung protes.",id,negative
"Gudeg terlalu manis, krecek keras. Telur dingin. Kapok deh.",id,negative
"Sate kambing amis, bumbu kacang pecah minyak. Pelayan jutek.",id,negative
Nasi goreng gosong dan asin. Telur dadarnya dingin. Nggak rekomen.,id,negative
"Sop iga berminyak, daging alot. Harga premium, rasa medioker.",id,negative
"Pempek keras, cuko encer. Porsinya juga pelit. Zonk.",id,negative
"Ikan bakar masih amis, sambal tomat hambar. Nasi dingin. Sedih.",id,negative
"Es teler penuh es batu, buah layu. Manisnya kebangetan. No more.",id,negative
"Spicy tuna on crispy rice—textural heaven. Cocktails lean spirit-forward, just how I like ’em.",en,positive
"Braised short rib on polenta was luscious; carrots still had snap. Cozy dining room, soft lighting.",en,positive
"Bahn xeo crackly and light, stuffed with shrimp and sprouts. Dipped in nuoc cham—perfection.",en,positive
"Carnitas plate with crunchy ends and tender centers. Salsa verde bright, beans actually seasoned!",en,positive
"Hawaiian plate lunch: kalua pork smoky, mac salad peppery, rice fluffy. Comfort on a tray.",en,positive
Shoyu ramen clean and balanced; chashu melty. Loved the bamboo shoots’ crunch.,en,positive
Grilled halloumi with watermelon and mint—summery and smart. Would reorder in a heartbeat.,en,positive
Tuna niçoise with jammy egg and briny olives. Crisp green beans (finally!). Solid lunch.,en,positive
"The yakitori omakase had pacing and variety—thigh, heart, skin—each seasoned differently. Fun night.",en,positive
Coconut panna cotta silky with a tart passionfruit glaze. Sweet ending without the crash.,en,positive
Burrata with grilled grapes and rosemary oil—unexpected and excellent. Fresh bread kept coming.,en,positive
Proper fish pie with big flakes of cod and a buttery mash lid. Felt like a hug.,en,positive
Smoked turkey club stacked but balanced. House chips stayed crisp. Great quick lunch spot.,en,positive
"Green curry tofu vibrant, veg crisp-tender, spice level 2 was perfect. Lovely service too.",en,positive
Pierogi pan-fried with browned butter and onions—pillowy pockets of joy. Sour cream on the side.,en,positive
"Shaved prime rib French dip—juicy, with a real jus. Side salad had actual greens, not filler.",en,positive
"Saganaki flambéed tableside—cheesy, lemony, pure fun. Gyros loaded and juicy.",en,positive
Falooda rose-y and playful; pani puri set crisp with punchy tamarind water. Street vibes done clean.,en,positive
"Hand-tossed Caesar with anchovy kick; roast chicken half juicy with crispy skin. Classic, executed.",en,positive
"Shrimp and grits with a proper cheesy grit base and bacon crumble. Big flavors, balanced.",en,positive
Manti dumplings in garlicky yogurt and paprika butter—comforting and aromatic.,en,positive
Bao buns fluffy; pork belly lacquered and tender. Pickled cucumber cut the richness nicely.,en,positive
Beef rendang special deep and complex; coconut rice fragrant. Great find.,en,positive
"Truffle mushroom pizza—earthy, crisp base, not greasy. Shared and still wanted more.",en,positive
"Katsu sando tight and tidy, bread feather-soft. Potato salad side surprisingly great.",en,positive
Moules-frites with a clean white wine broth. Fries hot and thin. Bistro vibe nailed.,en,positive
"Ceviche mixto bright, fish pristine. Plantain tostones sturdy enough to scoop. Vacation mode unlocked.",en,positive
Tonkotsu ramen rich but not oily; black garlic oil added depth. Slurp-tastic.,en,positive
Crisp brussels with chili-honey glaze—sweet heat done right. Great with a pale ale.,en,positive
Sicilian slice thick and airy with caramelized edges. Tomato sauce had real tang.,en,positive
"Good taco fillings, tortillas a bit dry. Salsa bar helps. Overall fine for a quick bite.",en,neutral
"Pho broth okay, herbs fresh; noodles stuck a little. Service friendly. Average overall.",en,neutral
Pasta special had nice bite but sauce leaned salty. Dessert was the highlight.,en,neutral
"Decent poke, rice slightly cold. Toppings fresh. Would try again with extra sauce.",en,neutral
"Curry puff flaky, laksa broth good—but lukewarm. Mixed experience.",en,neutral
"Burger flavorful, bun too soft and got soggy. Fries solid. Not mad, not thrilled.",en,neutral
"Sushi fresh but conservative. Rolls safe, nigiri fine. Good for a work lunch.",en,neutral
"Shawarma wrap generous, toum mild. Pickles saved it. Might return.",en,neutral
Bagel chewy as it should be; schmear plain. Coffee decent. Does the job.,en,neutral
"Clam chowder creamy, clams sparse. Garlic bread nice. Fine on a rainy day.",en,neutral
"Ramen tasted mostly of salt; chashu dry, egg fridge-cold. Left disappointed.",en,negative
Paella gummy and pale—no socarrat. Seafood overcooked and rubbery.,en,negative
Steak arrived well-done twice after asking for medium-rare. Bill still hefty. Nope.,en,negative
"Pizza center soggy, toppings slid off. Crust tasted underproofed.",en,negative
Fish and chips greasy with stale oil flavor. Peas grayish. Hard pass.,en,negative
"Café latte burnt milk, bitter shot. Friendly barista, but drink was a miss.",en,negative
"Sushi rice mushy, knife work jagged. Presentation and taste both off.",en,negative
BBQ brisket dry and stringy; sauce sugary. Coleslaw watery. Disappointing.,en,negative
"Tacos cold, tortillas cracked, salsa bland. Vibes fun, food not.",en,negative
Lobster roll meager filling and soggy bun. Price painful for what you get.,en,negative
"Sate ayam bumbu kacangnya medok, daging empuk. Lontong hangat bikin tambah lahap.",id,positive
"Nasi goreng kampung smoky, irisan cabe rawitnya pas. Telur ceplok lumer. Juara!",id,positive
"Soto Betawi santannya halus, daging empuk, jeruk limau segar. Pas buat makan siang.",id,positive
"Bakmi ayam gurih, mie kenyal, topping jamur wangi. Pangsit goreng renyah.",id,positive
"Rendang bumbu meresap sampai dalam, sambal ijo nendang. Nasi pulen, puas.",id,positive
"Ayam taliwang pedes-smokey, plecing kangkung seger. Keringetan tapi bahagia.",id,positive
"Pempek kapal selam lembut, cuko pedas-asem seimbang. Porsinya mantep.",id,positive
"Nasi uduk wangi, ayam goreng kremes renyah. Sambal terasi bikin nagih.",id,positive
"Mie aceh kuah kental aromatik, daging banyak. Emping dan acar pas jadi teman.",id,positive
"Ikan bakar rica-rica, daging juicy. Sambal dabu-dabu segar banget!",id,positive
"Gudeg arek manis legit, krecek pedesnya pas. Teh panas refill mantap.",id,positive
"Sate maranggi empuk, bumbu kecap pedas manisnya nempel. Acar tomat segar.",id,positive
"Lontong sayur pagi-pagi, kuah santan ringan. Kerupuk udang kriuk, mantul.",id,positive
"Bubur ayam creamy, topping lengkap. Kuah kaldunya dalem, bikin hangat.",id,positive
"Tongseng kambing tanpa prengus, manis-gurih seimbang. Nasi panas 2 porsi 😅",id,positive
"Rujak cingur bumbunya medok, petis wangi. Kerupuknya melimpah, puas.",id,positive
"Nasi liwet gurih, ayam kampung empuk. Lalap segar, sambal terasi nampol.",id,positive
"Kwetiau goreng smokey, tauge masih crunchy. Udang fresh ga pelit.",id,positive
"Kupat tahu lembut, bumbu kacang halus, bawang goreng wangi. Porsi pas.",id,positive
"Es cendol gula aren wangi, santan lembut. Lega banget siang bolong.",id,positive
"Ayam penyet sambalnya jos, tempe tahu hangat. Porsi hemat tapi kenyang.",id,positive
"Sop iga bening seger, daging lepas dari tulang. Jeruk nipis dikit makin mantap.",id,positive
"Siomay bumbu kacang kental, pare ga pahit. Kentang dan kol matang pas.",id,positive
"Nasi campur Bali komplit: sate lilit, lawar, ayam suwir. Sambal matah juara!",id,positive
Mendoan hangat dicocol cabe rawit—bahagia sederhana. Teh tawar panas refill.,id,positive
"Sate padang kuah kental rempahnya kaya, daging empuk. Lontong hangat.",id,positive
"Pempek kulit kriuk, adaan lembut. Cuko pedes-asem nagih banget.",id,positive
"Martabak manis tebal tapi ga bantet, keju melimpah. Kopi susu teman setia.",id,positive
"Es pisang ijo lembut, sirupnya ga lebay. Cocok buat buka puasa.",id,positive
"Nasi goreng kambing kebuli: aromanya bikin laper, daging empuk. Porsi juara.",id,positive
"Ayam bakar oke, cuma kurang smoky. Sambal cukup pedas. Masih layak balik.",id,neutral
"Bakmi goreng lumayan, agak berminyak. Porsi standar, rasa aman.",id,neutral
Soto Lamongan enak tapi kurang panas saat disaji. Tetap habis sih.,id,neutral
"Pempek rasa oke, cuko kurang nendang. Tempat bersih, layanan ramah.",id,neutral
"Nasi uduk standar, ayamnya sedikit kering. Sambal enak menyelamatkan.",id,neutral
"Rujak buah seger, bumbu kurang pedas. Harga masih bersahabat.",id,neutral
"Kwetiau siram cukup oke, sayur crunchy. Kuah agak encer.",id,neutral
Bubur ayam toppingnya banyak tapi kuah kaldu kurang kuat. Lumayan lah.,id,neutral
"Ikan bakar lumayan, sambal tomat flat. Porsi pas buat sendiri.",id,neutral
"Kopi susu biasa saja, roti bakar enak. Wifi stabil—cukup buat kerja.",id,neutral
"Rendang kering dan asin, sayur nangka hambar. Harga ga sepadan.",id,negative
"Bakso alot, kuah hambar. Antri lama padahal sepi. Kecewa berat.",id,negative
"Ayam geprek super berminyak, kremes pahit. Langsung eneg.",id,negative
"Gudeg terlalu manis, krecek keras. Telur dingin. Kapok.",id,negative
"Sate kambing amis, bumbu kacang pecah minyak. Pelayan jutek.",id,negative
Nasi goreng gosong dan asin. Telur orak-arik dingin. Nggak rekomen.,id,negative
"Sop iga berminyak, daging alot. Harga premium, rasa pas-pasan.",id,negative
"Pempek keras, cuko encer. Porsinya pelit. Zonk parah.",id,negative
"Ikan bakar masih amis, sambal hambar. Nasi dingin. Sedih banget.",id,negative
"Es teler kebanyakan es batu, buah layu. Manisnya lebay. No more.",id,negative
