text,language,sentiment
"Absolutely the best ramen I've ever had! The broth is rich, the noodles are perfect, and the chashu pork melts in your mouth.",en,positive
The waiter was pushy about ordering expensive items. Felt rushed and pressured the whole meal. Very uncomfortable experience.,en,negative
"The temperature inside was inconsistent—sometimes too hot, sometimes too cold. The food was okay. Just a forgettable meal.",en,neutral
"Nasi Uduk-nya wangi, pulen, lauknya banyak pilihan. Sambal kacangnya juara. Sarapan pagi di sini menggugah selera!",id,positive
"Kami dapat piring yang retak dan ada bekas lipstik di gelas. Ketika komplain, pelayan hanya mengganti tanpa minta maaf. Jijik!",id,negative
"Tempatnya sejuk, cocok buat istirahat dari panasnya kota. Makanannya lumayan, nggak terlalu spesial tapi harganya terjangkau.",id,neutral
The fish tacos were incredibly fresh and light. Perfect balance of crunchy slaw and creamy sauce. Highly recommend this place for lunch.,en,positive
"They ran out of ice, so all the sodas were warm and flat. And they were still charging full price! Poor preparation and customer service.",en,negative
"The curry was mild, even though I asked for spicy. The rice was slightly sticky. It was fine, but didn't meet my expectations for 'spicy.'",en,neutral
"Kari Ayam-nya bumbunya kental, rasanya gurih manis. Ayamnya empuk. Makan sama roti cane-nya. Enak banget!",id,positive
"Layanan sangat lama. Nunggu 45 menit untuk nasi goreng. Pas datang, rasanya dingin dan hambar. Sangat mengecewakan!",id,negative
"Kami pesan sate kambing. Rasanya lumayan enak. Dagingnya empuk. Harganya agak mahal, tapi wajar untuk porsi segitu.",id,neutral
The atmosphere is cozy and the fireplace is a great touch. Their mulled wine is the best in the city. A perfect winter retreat.,en,positive
The manager was extremely rude when we pointed out a mistake on the bill. Shouted at us in front of other diners. Unbelievable behaviour.,en,negative
Good place for cheap drinks during happy hour. The bar snacks are frozen and microwaved. Don't come here for the food.,en,neutral
"Gado-gado-nya bumbu kacangnya kental, rasanya pas, nggak terlalu manis. Sayurannya segar dan renyah. Sehat dan enak!",id,positive
"Tempatnya panas banget, nggak ada kipas angin. Makan jadi keringetan. Porsi sedikit, harga mahal. Nggak betah lama-lama.",id,negative
"Kami coba beberapa menu dessert. Rasanya lumayan enak, tampilannya cantik. Harganya mahal. Cocok buat cheat day.",id,neutral
The ribeye steak was perfectly medium-rare and seasoned beautifully. Excellent value for the quality of the meat.,en,positive
The waiter kept forgetting to bring us utensils. We had to eat our salad with our fingers. Total lack of basic service.,en,negative
I loved the vibrant energy and the beautiful tile work. The lamb tagine was incredibly tender and the spices were perfectly balanced. A truly authentic experience!,en,positive
The manager yelled at the staff in front of all the customers. It made the atmosphere incredibly tense and uncomfortable. Completely unprofessional.,en,negative
"The vegetable sides were pretty bland, but the roast chicken was juicy. It's a reliable option for a simple, no-fuss dinner.",en,neutral
"Sayur Asem-nya seger banget, kuahnya pas asam pedasnya. Ikan asin dan sambal terasi-nya melengkapi. Menu andalan keluarga!",id,positive
Nasi gorengnya terlalu berminyak dan asin. Minyaknya sampai menggenang di piring. Bikin eneg! Nggak habis makannya.,id,negative
"Kami coba ayam penyet. Sambalnya pedas nampol, tapi ayamnya agak kering. Pelayanan lumayan cepat. Cukup memuaskan.",id,neutral
"The service was unbelievably fast! We were in and out in 30 minutes. Perfect for a quick, delicious lunch. The schnitzel was crispy and tender.",en,positive
My soup was served in a chipped bowl. The table next to us had flies buzzing around. I immediately lost my appetite.,en,negative
"The waiter was attentive. The food was warm. The flavor profile was uninspired, though. Just a very standard, predictable meal.",en,neutral
"Ketoprak-nya bumbu kacangnya kental, rasanya gurih manis. Porsinya pas, disajikan sama kerupuk. Enak dan murah!",id,positive
"Lama banget nunggu minuman. Pesan es teh, nunggu 20 menit. Pelayannya malah asyik ngobrol sendiri. Parah!",id,negative
"Kami pesan bubur kacang hijau. Rasanya standar, tidak terlalu manis. Cocok buat cemilan malam. Harganya murah.",id,neutral
"The view from the rooftop bar is incredible, especially at sunset. The cocktail menu is creative, and the staff is super professional.",en,positive
"My burger had a strange, gamey flavour. I suspect the meat was old. Felt sick after eating half of it. Very concerning quality.",en,negative
"It's a very noisy place. The food was acceptable—the fries were good, the sandwich was average. Good for a quick, loud meet-up.",en,neutral
"Sate Lilit-nya otentik Bali, aroma bakarnya khas. Sambal matahnya pedas segar. Tempatnya nyaman dengan musik tradisional.",id,positive
"Toiletnya kotor, bau pesing. Nggak ada air. Jorok banget! Kebersihan nol. Nggak akan datang lagi.",id,negative
"Kopi susu gula aren-nya lumayan enak, creamy. Tempatnya kecil tapi adem. Cuma WiFi-nya agak lambat.",id,neutral
"The sourdough crust on the pizza was excellent—crispy on the outside, chewy inside. They use high-quality, fresh ingredients.",en,positive
They ran out of nearly every dessert option on the menu. Clearly bad stock management. Very disappointing end to the meal.,en,negative
"The ambiance is a bit stuffy and formal. The food was well-prepared, but the portions were tiny for the price. Overpriced for the experience.",en,neutral
"Nasi Goreng Kambing-nya bumbunya meresap sempurna, daging kambingnya empuk, nggak bau prengus. Puas!",id,positive
Saya menemukan rambut di dalam mangkuk bakso saya. Sangat menjijikkan. Langsung saya tinggal dan tidak jadi makan.,id,negative
"Pesan nasi pecel lele. Rasanya standar, lelenya agak kecil. Sambalnya lumayan pedas. Harga murah.",id,neutral
"Their homemade pesto pasta is divine! Fresh basil, pine nuts, and a touch of lemon zest. A true taste of summer.",en,positive
I asked for the bill three times and waited 45 minutes to pay. The service is incredibly disorganized and slow. They need more staff.,en,negative
"The pulled pork was a bit dry, but the barbecue sauce was excellent. The mac and cheese was decent. It's an average BBQ joint.",en,neutral
"Gulai Kepala Ikan-nya kuahnya kental, bumbunya medok, ikan fresh dan besar. Makan pakai nasi hangat, juara!",id,positive
"Saya pesan minum tanpa es, tapi malah dikasih es penuh. Ketika saya minta ganti, pelayannya cemberut. Sangat tidak ramah!",id,negative
"Tempatnya lumayan aesthetic buat foto-foto. Minumannya enak, makanannya standar. Cocok buat nongkrong sore.",id,neutral
Best vegan tacos I've ever had! The jackfruit 'carnitas' was smoky and had a perfect texture. So happy to find great vegan options.,en,positive
The portions are ridiculously small for a starter. It was basically a single bite for $15. Felt totally ripped off.,en,negative
"The chair I sat in was broken and wobbly. The food was forgettable. It's cheap, so you get what you pay for in terms of quality and comfort.",en,neutral
"Nasi Bali-nya bumbu pedasnya mantap, isiannya komplit dari sate lilit sampai ayam suwir. Rasanya otentik dan enak.",id,positive
Bau asap rokok dari pelanggan sebelah mengganggu sekali. Padahal ada area non-smoking. Pihak restoran tidak menegur. Mengganggu!,id,negative
"Mie Ayam-nya rasa kuahnya lumayan gurih. Ayamnya sedikit, porsinya pas. Harganya standar. Cocok buat makan siang kilat.",id,neutral
The lamb chops were grilled to perfection—pink and juicy inside. The rosemary sauce was sublime. A true masterclass in grilling.,en,positive
The bathroom sink was clogged and overflowing. Clearly hadn't been checked all day. Management needs to pay attention to basic upkeep.,en,negative
"The pizza was a bit too cheesy for my liking. The crust was good. It's a standard, reliable place for a group order.",en,neutral
"Rujak Cingur-nya rasa petisnya medok, cingurnya empuk, bumbunya pas. Makan sama kerupuk, nikmat!",id,positive
"Datang pas jam ramai, pelayan jutek semua. Minta sendok tambahan harus berkali-kali. Service sangat buruk!",id,negative
"Tempatnya di dalam mall, jadi mudah dijangkau. Makanannya agak mahal. Rasanya lumayan enak, cuma porsinya kecil.",id,neutral
"The Pad Thai was complex and flavorful—not too sweet, which is rare! Generous amount of shrimp and tofu. A fantastic meal.",en,positive
They tried to charge us a 'table service' fee that wasn't mentioned anywhere on the menu. Feels like a hidden charge scam.,en,negative
The interior design is a little weird and distracting. The food was fine—hot and filling. Just a very average experience.,en,neutral
"Sop Iga Bakar-nya dagingnya super empuk, kuahnya gurih, pedesnya pas. Porsi besar, bisa buat berdua. Sangat recommended!",id,positive
"Sudah pesan dari 1 jam yang lalu, tapi pesanan minuman belum datang. Ketika komplain, malah dibilang lupa. Nggak profesional!",id,negative
Kami coba ayam betutu. Rasanya lumayan pedas dan berempah. Ayamnya agak kecil. Cukup buat yang suka rasa kuat.,id,neutral
The coffee is strong and expertly brewed. The croissants are flaky and buttery. A perfect little piece of Paris in the city.,en,positive
The vegetarian dish I ordered had pieces of chicken in it. Cross-contamination is a serious issue here. Totally unacceptable for a place with 'V' options.,en,negative
"The atmosphere is electric and the decor is stunning. The grilled octopus was incredibly tender, and the lemon dressing was bright and fresh. A perfect Mediterranean escape.",en,positive
"I found a hair in my ice cream. The staff were mortified, but still charged me for the main course. Ruined the entire meal and experience.",en,negative
"It’s a functional space. The sandwiches are pre-packaged. Good for a quick grab-and-go lunch, but nothing is made fresh to order.",en,neutral
"Rawon Daging-nya kuahnya pekat, bumbu kluweknya terasa kuat. Dagingnya empuk banget. Makan pakai tauge dan sambal, mantap!",id,positive
"Pelayan jutek, ditanya menu andalan malah jawab ketus. Makanan datang, porsinya kecil. Sangat tidak profesional!",id,negative
"Mie Goreng-nya rasanya lumayan enak, porsinya pas. Cepat disajikan. Cocok buat makan malam santai.",id,neutral
"Their clam chowder is thick, creamy, and packed with clams. The bread bowl is fresh and crunchy. The perfect comfort food on a cold day.",en,positive
The ventilation in the bathroom was broken and the smell was overwhelming. This lack of upkeep is unacceptable for a public place.,en,negative
"The bartender was friendly. The wings were slightly overcooked. It's a typical sports bar—loud, decent drinks, average food.",en,neutral
"Sate Ayam Madura-nya bumbu kacangnya kental, manis, pedasnya pas. Dagingnya juicy. Bikin nagih banget!",id,positive
"Meja lengket, lantainya kotor. Jelas-jelas tidak pernah dibersihkan dengan baik. Jorok! Merusak selera makan.",id,negative
"Kami coba ayam bakar-nya. Rasanya lumayan, bumbu meresap. Porsi agak kecil. Harganya pas.",id,neutral
The staff handled my food allergy with care and confidence. They made me feel safe and the custom dish was delicious!,en,positive
"The music was so loud we couldn't hear each other talk. Complained, but they didn't turn it down. Ruined our entire dinner conversation.",en,negative
The coffee was bitter. The muffin was dry. It's a standard airport cafe—overpriced and underdelivering.,en,neutral
"Nasi Liwet-nya wangi bumbu, pulen, dimasak pakai ikan teri dan petai. Makan bareng-bareng nikmat banget!",id,positive
"Harga di menu tidak dicantumkan. Pas bayar, harganya digetok luar biasa mahalnya. Kapok! Merasa ditipu.",id,negative
"Es Teh Manis-nya segar, tidak terlalu manis. Cocok buat pelepas dahaga. Makanannya standar.",id,neutral
The view of the city skyline is stunning! The food is high-quality and the service is impeccable. Perfect for a special celebration.,en,positive
"My steak was tough and chewy, despite ordering medium-rare. It tasted like an old boot. Sent it back, but the second one was just as bad.",en,negative
"The mashed potatoes were lumpy. The salmon was cooked well. It was an okay meal, nothing memorable either way.",en,neutral
"Mie Ayam-nya baksonya kenyal, mienya pas, kuahnya gurih. Porsinya banyak, bikin kenyang. Recomended!",id,positive
"Pesan nasi campur, yang datang dingin. Minta dihangatkan, pelayan malah bilang nggak bisa. Mengecewakan!",id,negative
"Tempatnya di pinggir jalan, jadi agak berisik. Makanan cepat disajikan. Rasa soto ayam lumayan, harganya murah.",id,neutral
"The portions are enormous! The chicken parm could feed two people. Hearty, delicious, classic Italian-American food.",en,positive
The staff were loudly complaining about their manager right next to our table. Totally unprofessional and ruined the mood.,en,negative
"The lighting is too dim, I couldn't see my food well. The burger was fine. It's a hip spot, but style over substance.",en,neutral
"Sop Iga-nya dagingnya empuk, kuahnya kaya rempah. Disajikan hangat. Cocok buat makan siang. Mantap!",id,positive
"Kami nunggu 1 jam, pesanan belum keluar. Ketika kami tanya, ternyata pesanan kami hilang. Sangat buruk manajemennya.",id,negative
"Ayam Geprek-nya pedasnya nampol, tapi ayamnya agak kecil. Porsi pas buat yang lagi diet. Harganya standar.",id,neutral
"The bartender made an incredible Negroni—perfectly balanced and ice cold. Excellent place for high-quality, classic cocktails.",en,positive
Found a dead fly in my wine glass. The waiter just poured me a new glass without a real apology or comping the drink. Horrible.,en,negative
"The seating is very crowded. We were bumping elbows with the next table. Food was acceptable, but the lack of space was frustrating.",en,neutral
"Pecel Lele-nya sambalnya pedas mantap, lelenya garing di luar. Lalapan fresh. Harga murah meriah. Juara!",id,positive
"Saya pesan rawon, tapi kuahnya encer banget kayak air dicampur bumbu instan. Kecewa dengan rasanya.",id,negative
"Mie Goreng Seafood-nya rasanya lumayan, seafood-nya sedikit. Porsi pas. Harganya agak mahal.",id,neutral
"The cheese selection is fantastic, and the wine pairings were spot-on. A lovely, sophisticated spot for a light dinner.",en,positive
"They completely ignored our request for an indoor table, even though one was available. Forced us to sit outside in the heat. Rude staff.",en,negative
"The curry was very thick and creamy. The flavor was good, but it was too heavy. Good for a hearty, filling meal.",en,neutral
"Gudeg Komplit-nya manisnya pas, kreceknya pedas. Nasi hangatnya pulen. Cocok buat yang kangen masakan Jogja.",id,positive
Datang pas jam makan siang. Makanan yang dipesan datang setelah 45 menit. Sudah lapar jadi bete.,id,negative
"Tempatnya di pinggir sungai, pemandangannya bagus. Makanan standar, harganya mahal. Bayar untuk pemandangan.",id,neutral
Best gluten-free pasta I've ever eaten! It had a perfect 'al dente' bite. The sauce was rich and flavourful.,en,positive
"The hostess was incredibly rude, rolling her eyes when we asked for a specific table. Set a bad tone for the whole visit.",en,negative
The chicken wings were dry. The beer was cold. Standard bar food experience. Nothing to complain or rave about.,en,neutral
"Soto Mie Bogor-nya kuahnya seger, isinya komplit. Risol dan dagingnya banyak. Nikmat!",id,positive
"Pesan online, pesanannya tertukar dengan orang lain. Komplain ke driver, dia nggak mau tanggung jawab. Layanan pengiriman buruk!",id,negative
"Kami coba nasi goreng-nya. Rasanya lumayan, porsinya besar. Harganya murah. Cocok buat yang kelaparan.",id,neutral
The burger was juicy and cooked perfectly. The truffle fries were out of this world! A great gourmet burger spot.,en,positive
"They ran out of all the seafood by 8 PM. It’s a seafood restaurant! Ended up having a sad, dry chicken dish instead.",en,negative
The tapas here are incredible. Every plate was beautifully presented and bursting with authentic Spanish flavors. The gambas al ajillo are a must-try!,en,positive
"The table wine was served warm. When I sent it back, they brought it back slightly chilled but still not cold enough. Clearly don't know how to handle wine.",en,negative
"The atmosphere is a little too dark and loud. The food was okay—standard pub grub. Good for a late-night bite, but not for a quiet dinner.",en,neutral
"Ayam Goreng Kalasan-nya bumbunya meresap sampai ke tulang. Dagingnya empuk, disajikan sama kremesan gurih. Nendang!",id,positive
"Lantai lengket, kursi juga kotor. Saya lihat kecoa kecil di bawah meja. Jijik dan tidak nyaman. Tidak akan kembali.",id,negative
"Tempatnya lumayan aesthetic dan nyaman buat nongkrong. Minumannya enak, kopi susu gula aren-nya pas. Makanannya standar.",id,neutral
I can't believe how authentic this place is. The gyoza was perfectly crisp and the dipping sauce was spot on. Fast and friendly service.,en,positive
"The food took over an hour to arrive, and when it did, my companion's meal was wrong. They tried to blame the delivery app. Unacceptable wait time.",en,negative
"The dessert was overly sweet and felt mass-produced. The main course was fine, but nothing special. Just an average chain restaurant experience.",en,neutral
"Sate Padang-nya kuahnya kental, pedasnya pas, lidahnya empuk. Makan selagi hangat mantap!",id,positive
"Porsi nasi yang disajikan kering dan dingin, sepertinya nasi sisa kemarin. Sangat tidak menghargai pelanggan.",id,negative
"Kami coba sop buntut-nya. Dagingnya empuk, kuahnya lumayan gurih. Harganya agak mahal, tapi porsi cukup.",id,neutral
"The chef clearly takes pride in the ingredients. The heirloom tomato salad was simple, yet bursting with flavour. A delightful light meal.",en,positive
The noise from the kitchen was distracting and loud. We could hear the staff arguing. The professionalism is lacking here.,en,negative
"The price for a glass of wine was exorbitant—$18 for a mediocre pour. The appetizers were decent. Good atmosphere, terrible value.",en,neutral
"Pempek Kapal Selam-nya ikannya terasa, cukonya pedas manis asam pas. Isinya telur utuh. Lezat!",id,positive
"Saya pesan ayam goreng, yang datang malah bau minyak jelantah. Rasanya pahit. Mengecewakan kualitas masakan.",id,negative
"Kopi-nya lumayan strong, cocok buat begadang. Tempatnya adem. Cuma snack-nya kurang beragam.",id,neutral
"The Caesar salad was phenomenal—crispy romaine, perfectly grilled chicken, and a tangy dressing. A simple dish done perfectly.",en,positive
"The table was right under a dripping AC vent. We asked to move, and the waiter refused, saying it was a 'full house' (it wasn't). Rude.",en,negative
"The food presentation was beautiful. The taste, however, was just average. More emphasis on looks than flavour.",en,neutral
"Nasi Uduk-nya wangi santan, disajikan dengan tempe orek dan sambal kacang yang gurih. Puas banget!",id,positive
"Kami dapat meja di pojok, tempatnya gelap, banyak nyamuk. Nggak nyaman makan di sana. Langsung minta bungkus.",id,negative
"Lontong Sayur-nya kuahnya kental, rasanya lumayan enak. Porsi pas, harganya murah. Cukup oke buat sarapan.",id,neutral
"The tiramisu is the best I've ever had—light, creamy, and perfectly boozy. A must-try dessert!",en,positive
They messed up our online order twice in a row this week. Clearly no one is checking the orders before sending them out. Incompetent.,en,negative
The ambiance is nice. The music is good. The portions were a bit too small for the price. Overpriced small plates.,en,neutral
"Bakso Urat-nya kenyal banget, kuah kaldunya gurih. Sambal dan sausnya melimpah. Recommended!",id,positive
"Pelayanannya sangat lambat, pesan air mineral saja nunggu 15 menit. Restoran sepi padahal. Sangat mengecewakan!",id,negative
"Kami coba ayam bakar. Rasanya lumayan, bumbunya kurang meresap. Porsi pas. Harganya standar.",id,neutral
The staff went above and beyond to make my birthday special. They brought out a complimentary dessert with a candle. Excellent service!,en,positive
"The steak was tough, and the waiter spilled sauce on my shirt. He apologized but didn't offer a discount or cleaning assistance.",en,negative
"The fish and chips were fine—the fish was crispy, but the fries were soggy. An average meal, nothing to write home about.",en,neutral
"Nasi Goreng Merah-nya rasanya unik, bumbunya pas, porsinya besar. Cocok buat makan malam. Enak!",id,positive
"Tempatnya panas, nggak ada kipas, AC mati. Makan jadi nggak nafsu. Minta pindah, dibilang penuh. Gerah banget!",id,negative
"Sop Iga-nya lumayan enak, dagingnya empuk. Cuma kuahnya kurang rasa lada. Harganya agak mahal.",id,neutral
I love their fresh juice bar! The Green Detox is actually delicious and super refreshing. Great healthy options.,en,positive
The coffee tasted burnt and stale. They clearly don't clean their espresso machine properly. A terrible start to the morning.,en,negative
"The seats are hard and uncomfortable. The food was warm and filling. It's a quick stop, not a place to linger.",en,neutral
"Gulai Kambing-nya dagingnya empuk, kuahnya kental, rempahnya kuat. Makan sama nasi hangat nikmat banget!",id,positive
Dapat meja di dekat toilet yang baunya tidak enak. Minta pindah tidak diizinkan. Makan jadi nggak selera!,id,negative
Nasi Pecel-nya bumbu kacangnya lumayan kental. Sayuran agak layu. Porsi pas. Harganya murah.,id,neutral
The portions are massive! Seriously great value for the price. The pork chops were thick and juicy.,en,positive
"I found a shard of glass in my water glass. Immediately told the manager, who was dismissive. This is a huge health hazard.",en,negative
The waiter was nice. The food was standard pub fare. The dart board was fun. A perfectly average night out.,en,neutral
"Soto Betawi-nya kuah santannya gurih, daging dan jeroan empuk. Porsinya pas. Mantap!",id,positive
Pesanan saya salah dua kali. Akhirnya saya terima saja yang salah karena sudah terlalu lama menunggu. Sangat frustrasi!,id,negative
"Mie Yamin-nya rasanya lumayan enak, porsinya kecil. Cocok buat yang lagi diet. Harganya standar.",id,neutral
The staff are so friendly and welcoming. They made me feel like a regular on my first visit. Great coffee and pastries!,en,positive
"The 'fresh' orange juice tasted like it was from a concentrate. When I asked, they admitted it wasn't fresh. Misleading advertising.",en,negative
"The ambiance here is very romantic—dim lighting, soft jazz, and great view. The veal chop was unbelievably tender. Perfect for an anniversary dinner.",en,positive
The waiter completely forgot to put in our main course order. We waited an hour and a half before realizing. Absolutely ruined our evening.,en,negative
"It's fine. The burger was edible. The fries were cold. It's a chain, so you know what you're getting—mediocre predictability.",en,neutral
"Nasi Goreng Gila-nya pedes gila beneran! Isinya komplit, porsinya besar. Cocok buat yang suka tantangan pedas. Gokil!",id,positive
"Saya pesan ayam goreng, yang datang mentah di bagian dalam. Ketika komplain, malah dibilang itu 'darah alami.' Sangat tidak aman!",id,negative
"Tempatnya di pusat perbelanjaan, gampang diakses. Makanan lumayan enak, cuma harganya agak mahal. Cocok buat istirahat belanja.",id,neutral
"The vegan cheesecake was surprisingly creamy and rich. Fantastic dessert options that are clearly thought out, not just afterthoughts.",en,positive
They ran out of their signature dish at 6 PM. The waiter was indifferent and offered no good alternatives. Very poor inventory management.,en,negative
"The soup was a bit salty. The service was quick. It's a reliable, if unexciting, place to grab lunch near the office.",en,neutral
"Sate Klathak-nya dagingnya empuk, bumbunya gurih minimalis. Disajikan dengan kuah gulai yang sedap. Otentik Jogja!",id,positive
"Toiletnya bau pesing, tidak ada sabun. Kebersihan parah! Makanan jadi nggak selera. Harus ada perbaikan serius.",id,negative
"Kami coba sate lilit-nya. Rasanya lumayan enak, tapi porsinya kecil sekali. Harganya mahal. Bayar untuk seni.",id,neutral
"This place is a hidden gem! The homemade pierogi are just like my grandma used to make. Warm, comforting, and delicious.",en,positive
"The hostess was blatantly rude to the person in front of me, and then to me. Clearly hates her job and shouldn't be in customer service.",en,negative
"The coffee was fine, the seating was a bit cramped. Good for a quick meeting, but not a comfortable lounge spot.",en,neutral
"Es Doger-nya seger banget, santannya kental, isiannya komplit. Cocok buat cuaca panas. Mantap!",id,positive
"Air putihnya bau aneh, kayak air mentah. Saya nggak berani minum. Meragukan kebersihan air minumnya.",id,negative
"Mie Gomak-nya bumbunya lumayan kuat, porsinya besar. Harganya murah meriah. Cocok buat yang lagi hemat.",id,neutral
The service was top-notch—attentive but not intrusive. The grilled sea bass was flaky and perfectly seasoned. A five-star experience.,en,positive
Found a broken piece of plastic in my mashed potatoes. The manager was apologetic but only offered a free dessert. A serious health risk.,en,negative
"The music was too loud. The tacos were acceptable, a bit dry. It's a place for a rowdy crowd, not for serious foodies.",en,neutral
Nasi Campur Bali-nya isinya komplit dan rasanya otentik. Sambal matahnya pedes dan segar. Puas banget!,id,positive
"Pelayannya lupa mencatat pesanan kami. Setelah 30 menit nunggu, baru ketahuan. Sangat tidak efisien!",id,negative
Kami coba ayam geprek level 1. Rasanya lumayan pedas. Ayamnya agak kecil. Cepat disajikan.,id,neutral
"Their homemade pasta is sublime—tender, fresh, and coated in a perfect light sauce. Tastes like a trip to Italy.",en,positive
My friend got the fish and chips and it was absolutely swimming in grease. Inedible. The oil was clearly not hot enough.,en,negative
"The cocktails were creative. The appetizers were okay, but small. It's a good place to start the evening, but not for a full meal.",en,neutral
"Sop Buntut Bakar-nya manis gurih, dagingnya empuk banget. Kuahnya terpisah, seger. Juara!",id,positive
"Kami pesan teh hangat, yang datang teh dingin. Minta diganti, lama sekali. Pelayanan tidak fokus!",id,negative
"Tempatnya di ruko, kecil tapi nyaman. Kopi susu gula aren-nya enak. Makanannya standar.",id,neutral
"The lobster bisque was rich, velvety, and packed with flavor. The best soup I've had all year. Five stars!",en,positive
The waiter argued with me about how I ordered my steak. Told me I was wrong. Unacceptable attitude and professionalism.,en,negative
The decor is a little tired and dated. The food is standard Chinese fare. It's a reliable takeout option.,en,neutral
"Pecel-nya bumbu kacangnya kental, sayurannya segar. Sambalnya pedas manis. Sehat dan enak!",id,positive
"Saya pesan mie ayam, yang datang lembek, terlalu matang. Rasa bumbunya hilang. Sangat mengecewakan!",id,negative
"Tempatnya bersih, tapi sepi banget. Makanan lumayan enak, harganya agak mahal. Cocok buat yang mau ketenangan.",id,neutral
The atmosphere is lively and fun. The staff are constantly checking on you. The burrito bowl is huge and fresh.,en,positive
They didn't honor the coupon we presented. Manager said it was 'expired' even though the date was clearly valid. Shady business practice.,en,negative
"The fries were great. The hot dog was just average. It's a good stop for a quick, cheap bite, but not for a quality meal.",en,neutral
"Gado-gado-nya bumbu kacangnya gurih manis, sayurannya renyah. Porsinya pas, harganya murah. Recommended!",id,positive
"Dapat tempat duduk di dekat tempat sampah, baunya mengganggu sekali. Minta pindah, dibilang tidak bisa. Jijik!",id,negative
"Kami coba ayam kremes. Kremesnya garing, ayamnya lumayan empuk. Sambalnya kurang pedas. Harganya murah.",id,neutral
The ambiance is cozy and warm. Their specialty coffee is expertly made. The perfect place to relax with a book.,en,positive
The noise from the nearby construction was deafening. The restaurant did nothing to warn us or compensate. Miserable meal.,en,negative
"The wine list is extensive but overpriced. The cheese board was decent. It's a nice place for a date, but expensive for the quality.",en,neutral
"Coto Makassar-nya kuahnya kaya rempah, isinya daging semua. Disajikan dengan ketupat. Mengenyangkan!",id,positive
Ada cicak di dinding dekat meja. Sangat tidak higienis! Langsung batal makan. Parah!,id,negative
"Tempatnya di ruko, jadi agak sempit. Makanannya lumayan enak, porsinya pas. Harganya standar.",id,neutral
The staff was incredibly friendly and gave great recommendations. The calamari was crispy and not greasy. Great local spot.,en,positive
"My salad had brown, slimy lettuce. It was clearly old. Complained, but the waiter just picked out the bad pieces and brought it back. Disgusting.",en,negative
"The oysters were so fresh and briny, it felt like I was by the sea. They have a fantastic happy hour deal on seafood. Highly recommended for a splurge!",en,positive
The manager refused to take my food poisoning complaint seriously. Very dismissive and unprofessional. Will be reporting this establishment to the health board.,en,negative
"The soup was hot, and the bread was fresh. It's a standard, no-frills place to grab a quick, filling lunch. Nothing exciting, but reliably fine.",en,neutral
"Ayam Betutu-nya bumbunya sangat meresap, pedasnya pas di lidah. Dagingnya empuk dan porsinya besar. Rasa Bali Otentik!",id,positive
"Meja kami di dekat dapur, jadi sangat berisik dan bau masakan. Nggak nyaman makan di sana. Pelayanan lambat.",id,negative
"Nasi Goreng-nya lumayan enak, tidak terlalu berminyak. Porsinya pas, harganya standar. Cukup buat makan malam.",id,neutral
"The service was impeccable—attentive, knowledgeable, and genuinely friendly. The lamb shank was fall-off-the-bone tender. A great experience.",en,positive
"The seating was incredibly uncomfortable, the wooden chairs had no cushions. Made the long wait for the food even worse. Style over comfort.",en,negative
"The coffee was weak. The bagel was stale. It's a convenient spot near the train station, but the food quality is very low.",en,neutral
"Mie Yamin Manis-nya bumbunya pas, mienya kenyal. Disajikan dengan bakso dan pangsit. Lezat!",id,positive
Saya menemukan potongan plastik di dalam sayur sop saya. Sangat menjijikkan dan bahaya! Langsung saya tinggalkan.,id,negative
"Tempatnya di lantai atas, jadi pemandangannya lumayan. Makanan agak mahal. Pizza-nya lumayan enak, cuma agak tipis.",id,neutral
"The Pad Krapow was intensely flavorful and authentically spicy. They don't hold back on the chili! A fantastic, punchy meal.",en,positive
"The children at the next table were screaming and running wild, and the parents and staff did nothing. Completely ruined the peaceful atmosphere.",en,negative
"The fish tacos were fine. The salsa was fresh. Nothing revolutionary, but it's a solid choice for a fast, predictable meal.",en,neutral
"Soto Mie-nya kuahnya bening dan segar, risol dan dagingnya banyak. Harganya murah. Cocok buat sarapan.",id,positive
"Porsinya sangat kecil, tidak sesuai dengan harga yang mahal. Merasa tertipu dengan porsi yang sedikit.",id,negative
Kami coba ayam penyet sambal ijo. Sambalnya lumayan pedas. Ayamnya agak kering. Cepat disajikan.,id,neutral
"The Bruschetta was perfect—toasted bread, fresh tomatoes, and quality olive oil. A delightful start to the meal.",en,positive
"The staff were openly using their phones behind the counter, ignoring customers. Had to wait 10 minutes just to pay my bill.",en,negative
"The grilled chicken sandwich was okay. The bread was a little dry. Standard lunch fare, nothing that stands out.",en,neutral
"Martabak Manis-nya tebal, topping cokelat keju melimpah. Adonannya lembut. Bikin ngiler!",id,positive
"Saya pesan nasi uduk, yang datang sudah basi dan bau. Sangat tidak layak makan! Harus lebih ketat kontrol kualitasnya.",id,negative
"Tempatnya bersih, tapi sepi. Musiknya lumayan asik. Kopi hitam-nya standar. Cocok buat kerja.",id,neutral
"The Pho broth was rich, aromatic, and perfectly spiced. Generous with the basil and lime. A truly soulful bowl of soup.",en,positive
"The waiter dropped a glass of water, splashing me, and only gave a half-hearted apology before walking away. Zero effort in customer recovery.",en,negative
The pizza was very cheesy. Good for a quick slice. The atmosphere is loud and busy. Average experience for a high-traffic area.,en,neutral
"Gulai Ayam-nya kuahnya kental, bumbunya medok, ayamnya empuk. Cocok buat yang suka masakan Padang. Lezat!",id,positive
