text,language,sentiment
Cheese on burger was still wrapped in plastic. How do you not notice that? Incompetent.,en,negative
Bubur pedas sambas nya enak dan unik! Pedes nya pas dan ikan asin nya gurih. Recommended!,id,positive
Great little bakery. Croissants are buttery and flaky. Coffee pairs perfectly with pastries.,en,positive
Nasi kapau nya enak! Rendang nya empuk dan gulai nya mantap. Porsinya juga banyak.,id,positive
"Bland, flavorless food. Everything tasted like cardboard. Even salt couldn't save it.",en,negative
Sop buah nya seger tapi buahnya dikit. Lebih banyak es batu nya daripada buah.,id,negative
"Perfect pizza! Crust is thin and crispy, toppings are quality. Wood oven makes huge difference.",en,positive
Nasi tim ayam nya enak dan lembut. Cocok buat orang sakit. Kuah nya juga ga terlalu asin.,id,positive
Flies landing on food constantly. Staff didn't care. Walked out without eating. Revolting.,en,negative
Mie tek tek nya lumayan enak tapi kurang pedes. Porsi nya juga standar aja.,id,neutral
Fantastic Mexican food! Enchiladas were smothered in delicious sauce. Chips and salsa were fresh.,en,positive
Nasi goreng ikan asin nya enak mantap! Ikan asin nya banyak dan gurih. Pedes nya juga pas!,id,positive
Manager screamed at elderly customer. Absolutely disgraceful behavior. Hostile environment.,en,negative
"Nasi bebek madura nya biasa, bebeknya alot. Sambel nya juga kurang pedes.",id,neutral
"Love this place! Pho is authentic, spring rolls are delicious. Staff is always friendly.",en,positive
Ayam betutu bali nya enak banget! Bumbu nya meresap sampai ke tulang. Pedes nya pas mantap!,id,positive
Food had strange chemical taste. Pretty sure something was seriously wrong with it. Got sick later.,en,negative
Nasi gandul pekalongan nya kurang daging kerbau. Kuah nya juga encer banget.,id,negative
"Good neighborhood pizza joint. Nothing fancy but reliable. Kids love it, prices are fair.",en,neutral
Lontong kikil nya enak! Kikil nya empuk ga alot. Kuah santan nya juga gurih mantap.,id,positive
"Best Thai curry! Green curry had perfect heat level, vegetables were fresh. Rice was fluffy.",en,positive
Nasi goreng pete teri nya mantap! Pete nya banyak dan teri medan nya gurih asin. Enak!,id,positive
Reservation made weeks ago but they had no record. Refused to seat us. Ruined our anniversary.,en,negative
Soto ayam lamongan nya biasa aja. Kurang koya dan krecek nya.,id,neutral
Amazing brunch spot! Eggs florentine was perfect. Mimosas were strong and delicious.,en,positive
Nasi gohu ternate nya enak dan unik! Ikan tuna mentah nya segar. Rasa nya exotic!,id,positive
"Undercooked chicken, overcooked vegetables. Kitchen has no consistency whatsoever.",en,negative
Nasi bebek sinjay nya lumayan tapi harga mahal. Bebek nya juga porsi kecil.,id,neutral
"Excellent Korean bibimbap! Vegetables were crisp, egg was perfect, gochujang had great kick.",en,positive
Ayam rica rica nya pedes mantap! Bumbu nya meresap dan ayam nya empuk. Recommended banget!,id,positive
Saw kitchen staff not wearing gloves handling food. Reported to health department. Unsanitary.,en,negative
Nasi goreng gila nya ga gila sama sekali. Biasa aja malah hambar.,id,negative
"Great comfort food. Meatloaf was moist, mashed potatoes were creamy. Feels like home cooking.",en,positive
Nasi padang bungkus nya enak! Praktis dan rasanya tetap mantap. Harga juga terjangkau.,id,positive
Prices doubled from menu without warning. Felt scammed. Food wasn't even good.,en,negative
Mie ayam bakso nya biasa aja. Bakso nya kecil dan mie nya kurang kenyal.,id,neutral
"Perfect date night restaurant! Ambiance is romantic, food is exquisite. Service was impeccable.",en,positive
Nasi goreng babat gongso nya enak! Babat nya empuk dan bumbu nya meresap. Mantap!,id,positive
"Loud music made conversation impossible. Asked them to turn it down, they refused. Terrible atmosphere.",en,negative
Soto betawi h mamat nya lumayan enak tapi kurang santan. Jeroan nya juga kurang banyak.,id,neutral
Best ramen in the city! Tonkotsu broth is rich and creamy. Chashu melts in your mouth.,en,positive
Gulai kepala kakap nya enak banget! Ikan nya segar dan kuah gulai nya kental. Mantap jiwa!,id,positive
Waitress rolled her eyes when we asked questions. Food was mediocre. Won't be returning.,en,negative
Nasi goreng aceh nya kurang bumbu rempah. Ga seperti nasi goreng aceh yang authentic.,id,negative
"Solid breakfast diner. Pancakes are fluffy, bacon is crispy. Classic American breakfast done right.",en,positive
Sate ayam bumbu kacang nya enak! Bumbu kacang nya kental dan dagingnya empuk. Mantap!,id,positive
"Found plastic in food. When complained, they offered 10% discount. Should have been free!",en,negative
"Nasi goreng seafood hongkong nya biasa aja. Seafood nya juga ga fresh, agak amis.",id,neutral
"Great sushi bar! Fish is always fresh, chef is skilled. Omakase is worth trying.",en,positive
Ayam gepuk nya enak! Ayam nya empuk dan bumbu nya meresap. Sambal nya juga mantap pedes!,id,positive
Kitchen clearly reheated leftovers. Everything had that microwave texture. Gross.,en,negative
Soto santan nya terlalu berminyak. Ga cocok buat yang ga suka makanan berminyak.,id,neutral
"Wonderful Greek restaurant! Moussaka was delicious, Greek salad was fresh. Great atmosphere too.",en,positive
Nasi goreng sapi lada hitam nya enak banget! Daging sapi nya empuk dan lada hitam nya pas. Mantap!,id,positive
"AC broken in summer, place was sweltering. Food took forever. Miserable experience.",en,negative
Mie yamin nya lumayan tapi pangsit goreng nya keras. Kuah nya juga hambar.,id,neutral
"Best fish and chips! Batter is crispy, fish is flaky. Tartar sauce is homemade and delicious.",en,positive
Ikan bakar rica nya enak! Ikan nya fresh dan bumbu rica nya pedes mantap. Recommended!,id,positive
Bill had items we never ordered. Refused to correct it. Had to dispute with credit card.,en,negative
Nasi goreng oriental nya biasa banget. Ga ada bedanya sama nasi goreng biasa.,id,negative
"Nice little Italian trattoria. Pasta is homemade, sauce is flavorful. Cozy atmosphere.",en,positive
Sop kaki sapi nya enak! Kaki nya empuk dan kuah nya gurih. Cocok dimakan saat dingin.,id,positive
Waitress had attitude problem. Slammed plates down. Food was cold. Awful service.,en,negative
"Nasi goreng kambing kebon sirih nya lumayan. Tapi ga istimewa, biasa aja.",id,neutral
Fantastic Indian food! Chicken tikka masala was creamy and flavorful. Naan was perfect.,en,positive
Ayam woku belanga nya enak banget! Bumbu woku nya harum dan pedes nya pas. Mantap!,id,positive
Paid extra for premium sides. Got regular sides instead. Scam artists.,en,negative
Nasi goreng babat semarang nya biasa aja. Babat nya juga masih agak alot.,id,neutral
"Great neighborhood bistro. Menu changes seasonally, everything is fresh. Chef clearly cares.",en,positive
Gulai cancang nya enak! Cancang nya empuk dan kuah nya kental bumbu rempah. Mantap jiwa!,id,positive
Portions shrank by half but prices stayed same. Obvious cost cutting. Not worth it anymore.,en,negative
Soto ambengan nya kurang enak. Kacang nya juga kurang banyak. Kecewa sih.,id,negative
"Solid Mexican restaurant. Fajitas sizzle nicely, guacamole is fresh. Margaritas are good too.",en,neutral
Nasi goreng cumi hitam nya enak! Cumi nya empuk dan tinta cumi nya ga bikin enek. Unik!,id,positive
"Amazing BBQ! Ribs fall off the bone, pulled pork is tender. Sauce selection is great.",en,positive
Ayam taliwang mataram nya pedes mantap! Ayam bakar nya empuk dan plecing kangkung nya seger!,id,positive
Kitchen lost our order. Waited 90 mins for nothing. Left hungry and angry.,en,negative
Nasi goreng babat pak karmin nya lumayan enak tapi porsi nya kecil buat harga segitu.,id,neutral
Perfect brunch spot! Avocado toast is Instagram-worthy and delicious. Bottomless mimosas are dangerous!,en,positive
Sate kere yu rebi nya enak dan unik! Tempe gembus nya gurih. Harga murah rasa juara!,id,positive
Expired milk in coffee. Could tell immediately from smell. How careless can you be?,en,negative
Nasi goreng spesial nya ga spesial sama sekali. Biasa banget malah kurang bumbu.,id,negative
"Great Vietnamese banh mi! Bread is crusty, pate is rich, pickled veggies are tangy. Perfect!",en,positive
Nasi campur bali babi guling nya enak! Kulit babi nya crispy dan bumbu nya meresap. Mantap!,id,positive
Hostess was incredibly rude to my elderly mother. Made her feel unwelcome. Deplorable behavior.,en,negative
Bakso bakar nya biasa aja. Ga ada yang istimewa dibanding bakso biasa.,id,neutral
Excellent tapas! Each dish was unique and flavorful. Wine pairing was spot on. Loved it!,en,positive
Ayam bumbu rujak nya enak! Bumbu nya asem pedes seger. Ayam nya juga empuk. Recommended!,id,positive
"Dirty bathrooms, sticky tables, food with hair. Failed basic hygiene on every level.",en,negative
Nasi goreng jawa tengah nya lumayan tapi terlalu manis. Kurang cocok buat lidah gue.,id,neutral
"Best pizza I've had in years! Fresh mozzarella, perfect sauce, amazing crust. Worth the drive!",en,positive
Sate kambing pak slamet nya enak banget! Dagingnya empuk dan bumbu kecapnya pas. Mantap jiwa!,id,positive
Server spilled wine on my dress and restaurant refused to pay cleaning. Absolutely outrageous.,en,negative
Nasi goreng tom yam nya kurang rasa tom yam. Lebih mirip nasi goreng biasa aja.,id,neutral
"Lovely afternoon spot. Tea selection is extensive, scones are fresh. Relaxing atmosphere.",en,positive
Mie ayam bangka nya enak! Pangsitnya banyak dan mie nya kenyal. Kuahnya juga gurih mantap!,id,positive
Raw meat served instead of well-done as requested. Could have made someone very sick. Dangerous.,en,negative
"Soto daging solo nya biasa aja, kurang bumbu. Dagingnya juga sedikit banget.",id,negative
"Good Korean BBQ. Meat quality is decent, banchan is fresh. Service is attentive and helpful.",en,neutral
Nasi campur ayam betutu nya enak! Ayam betutu nya bumbu meresap. Lauk lainnya juga enak semua!,id,positive
Incredible sushi experience! Every piece was perfect. Chef's selection was outstanding. Will return!,en,positive
Gulai kambing pak datuk nya enak banget! Kambing nya empuk dan kuah gulainya kental bumbu rempah!,id,positive
Waited 30 minutes just for menus. Another hour for food. Staff seemed confused and disorganized.,en,negative
Nasi goreng gembul nya lumayan tapi kurang pedas. Porsinya juga standar aja.,id,neutral
"Perfect date spot! Dim lighting, great wine list, delicious food. Very romantic atmosphere.",en,positive
Ayam kecap nya enak! Kecap nya manis gurih dan ayamnya empuk. Cocok buat makan keluarga.,id,positive
"Moldy cheese on pizza. Sent it back, replacement was barely better. Kitchen is clearly careless.",en,negative
"Soto kemiri nya kurang enak, kemirinya ga berasa. Kuahnya juga encer banget.",id,negative
"Nice little cafe. Coffee is good, wifi is fast. Great place to work remotely.",en,neutral
Nasi goreng jawa timonan nya enak! Bumbu nya pas dan porsinya mengenyangkan. Recommended!,id,positive
Amazing dim sum! Har gow was translucent and perfect. Siu mai was juicy. Best I've had!,en,positive
Ayam bakar taliwang nya pedes mantap! Ayamnya empuk dan sambal tomat nya seger. Enak banget!,id,positive
Staff was arguing loudly in front of customers. Very unprofessional. Food was mediocre at best.,en,negative
Nasi goreng seafood hongkong nya biasa aja. Seafoodnya juga ga terlalu fresh.,id,neutral
"Great burger place! Patties are juicy, buns are toasted perfectly. Fries are crispy and hot.",en,positive
Nasi uduk betawi nya enak! Ayam gorengnya krispy dan sambal kacangnya gurih. Mantap!,id,positive
Charged for extra items we declined. Had to argue for 20 minutes to get proper bill. Sketchy.,en,negative
Mie tek tek nya lumayan enak tapi kurang topping. Harganya juga agak mahal.,id,neutral
"Excellent Thai food! Pad thai was authentic, tom yum was perfectly spiced. Great portions too.",en,positive
Sate tuna colo colo nya enak banget! Tuna nya fresh dan sambal dabu dabu nya mantap pedes!,id,positive
Kitchen reeked of old grease. Food tasted like it was fried in ancient oil. Disgusting.,en,negative
Nasi goreng putih nya hambar banget. Ga ada rasa sama sekali. Mengecewakan.,id,negative
Solid neighborhood restaurant. Nothing fancy but consistent quality. Staff knows regulars by name.,en,neutral
"Nasi timbel komplit nya enak! Ayam goreng, ikan asin, tempe semua enak. Daun pisangnya wangi!",id,positive
"Best French onion soup! Cheese is perfectly melted, broth is rich. Bread bowl is crusty.",en,positive
Gulai ikan patin nya enak banget! Ikan nya segar dan kuah gulainya kental. Mantap jiwa!,id,positive
"Reservation for 6 people, table only fit 4 uncomfortably. Refused to fix it. Ruined celebration.",en,negative
Nasi goreng babat gongso semarang nya biasa aja. Babat nya masih agak keras.,id,neutral
"Wonderful Italian restaurant! Homemade pasta, excellent sauces. Chef came out to greet us. Lovely!",en,positive
Ayam bumbu bali nya enak! Bumbu nya meresap sampai dalam. Pedas gurih mantap!,id,positive
Watched chef drop food on floor and put it back on plate. Walked out immediately. Revolting!,en,negative
Soto lamongan cak hari nya lumayan enak tapi koya nya kurang. Kuahnya juga kurang gurih.,id,neutral
"Great seafood restaurant! Lobster was perfectly cooked, oysters were fresh. Pricey but worth it.",en,positive
Nasi goreng rendang nya enak banget! Rendangnya empuk dan nasi gorengnya bumbu meresap. Top!,id,positive
Food had no seasoning whatsoever. Everything was completely bland. Even salt shaker was empty.,en,negative
Mie gomak batak nya kurang andaliman. Rasanya juga kurang authentic.,id,negative
"Nice brunch place. Eggs benedict is good, mimosas are reasonably priced. Gets crowded weekends.",en,neutral
Ayam cabe ijo nya enak mantap! Cabe ijo nya pedes seger. Ayamnya juga empuk. Recommended!,id,positive
"Outstanding ramen! Broth is rich and complex, noodles have perfect chew. Best in the area!",en,positive
Sate ayam madura pak sadi nya enak! Bumbu kacangnya kental dan dagingnya empuk. Mantap!,id,positive
Manager was verbally abusive to staff in front of everyone. Extremely uncomfortable. Left immediately.,en,negative
Nasi goreng special rumahan nya biasa banget. Ga ada spesial spesialnya.,id,neutral
"Perfect spot for business lunch. Quiet enough to talk, service is quick. Food is consistently good.",en,positive
Nasi bebek goreng nya enak! Bebek gorengnya crispy dan sambelnya pedes mantap. Porsi besar!,id,positive
Found bandaid in food. Staff laughed when we complained. Absolutely disgusting and unprofessional.,en,negative
Soto ayam kampung nya lumayan tapi ayamnya alot. Kuahnya sih gurih.,id,neutral
"Excellent Chinese food! Peking duck was crispy, fried rice was perfectly seasoned. Great service!",en,positive
Gulai nangka muda nya enak! Nangka nya empuk dan kuah santannya gurih. Cocok sama nasi panas!,id,positive
"AC blasting on coldest setting in winter. Asked to adjust, they refused. Freezing the whole time.",en,negative
"Nasi goreng merah nya biasa aja, ga ada yang special. Harganya juga lumayan mahal.",id,neutral
"Best BBQ ribs! Meat falls off bone, sauce is tangy and sweet. Coleslaw is creamy and fresh.",en,positive
Ayam goreng mentega nya enak banget! Menteganya gurih dan ayamnya crispy. Nagih pokoknya!,id,positive
Waitress complained about tip amount to our faces. Incredibly rude and inappropriate behavior.,en,negative
Nasi goreng keju nya terlalu cheesy. Agak enek kalo banyak banyak.,id,neutral
"Great little Mexican spot! Tacos are authentic, salsa is homemade. Horchata is delicious.",en,positive
Sate kambing bumbu kacang nya enak! Kambing nya empuk dan bumbu kacangnya gurih. Mantap!,id,positive
"Menu prices were old, charged us new higher prices without warning. Deceptive business practice.",en,negative
Mie pangsit ayam nya lumayan enak tapi pangsit nya sedikit. Porsi mie nya juga kecil.,id,neutral
"Wonderful Greek food! Spanakopita was flaky, souvlaki was tender. Baklava was perfect dessert.",en,positive
Nasi goreng hitam cumi nya enak! Tinta cuminya ga bikin eneg. Cuminya juga fresh dan empuk!,id,positive
Kitchen took shortcuts everywhere. Pre-made frozen food just reheated. Not worth the price.,en,negative
Soto kudus bapak slamet nya biasa aja. Kurang khas dibanding yang di Kudus asli.,id,neutral
"Amazing breakfast burrito! Packed with eggs, cheese, and meat. Hash browns are crispy. Huge portions!",en,positive
Ayam goreng kalasan nya enak banget! Gurih manis dan empuk. Sambelnya juga mantap pedes!,id,positive
Roach crawled across bar. Bartender saw it and did nothing. Health department needs to inspect.,en,negative
Nasi goreng kambing kebon sirih nya lumayan tapi kambing nya dikit. Lebih banyak nasi.,id,negative
"Solid pizza delivery. Always arrives hot, toppings are generous. Good for lazy nights in.",en,neutral
Nasi kebuli kambing nya enak! Nasi nya wangi rempah dan daging kambingnya empuk. Mantap!,id,positive
"Best pho in the city! Broth is clear but flavorful, beef is tender. Herbs are always fresh.",en,positive
Sate padang ajo ramon nya enak banget! Kuah kacang kental dan dagingnya empuk. Recommended!,id,positive
Saw mouse run across floor during dinner. Staff tried to hide it. Absolutely unacceptable conditions.,en,negative
Nasi goreng sosis nya biasa aja. Sosis nya juga sedikit dan kualitas nya biasa.,id,neutral
"Great sushi quality. Fish melts in mouth, rice is perfectly seasoned. Chef clearly skilled.",en,positive
Ayam goreng lengkuas nya enak! Lengkuas nya harum dan ayamnya crispy. Bumbu nya meresap!,id,positive
Overheard staff badmouthing customers in kitchen. Food arrived cold. No professionalism whatsoever.,en,negative
Soto mie bogor nya kurang enak. Risol nya juga dingin pas disajiin.,id,negative
"Nice neighborhood cafe. Sandwiches are fresh, soup is homemade. Friendly staff, fair prices.",en,positive
Nasi goreng teri medan nya enak! Teri nya gurih asin banyak. Sambel nya juga pedes mantap!,id,positive
"Charged different prices than menu showed. When questioned, became hostile. Avoid this place.",en,negative
Nasi goreng cumi asin nya lumayan enak tapi cumi asin nya dikit banget.,id,neutral
Excellent Ethiopian food! Injera was spongy and perfect for scooping. Doro wat was incredible!,en,positive
Gulai cubadak nya enak! Cubadak nya empuk manis. Kuah santan nya juga gurih. Unik rasanya!,id,positive
Food tasted like cleaning chemicals. Pretty sure something contaminated the kitchen. Got very sick.,en,negative
Nasi goreng jawa colo colo nya biasa banget. Sambal colo colo nya juga kurang pedes.,id,neutral
"Perfect Thai curry! Just the right amount of heat, coconut flavor is rich. Rice is fluffy.",en,positive
Ayam goreng bumbu kuning nya enak! Kunyit nya harum dan ayam nya empuk. Sambelnya mantap!,id,positive
Waitress was on phone entire time. Ignored us completely. Food sat ready for 15 minutes.,en,negative
Mie ayam ceker nya lumayan tapi cekernya sedikit. Mie nya juga kurang kenyal.,id,neutral
"Outstanding Korean fried chicken! Crispy coating, juicy meat. Sauce options are all delicious!",en,positive
Nasi goreng udang pete nya enak banget! Pete nya banyak dan udang nya fresh. Mantap jiwa!,id,positive
