text,language,sentiment
Best BBQ in town! Perfectly smoked brisket and homemade sides.,en,positive
Dirty tables and rude staff. Clearly don't care about customers.,en,negative
"Standard fare. Nothing terrible, nothing amazing.",en,neutral
Nasi campurnya enak dengan sate lilit yang lembut. Sambalnya pas.,id,positive
Gudegnya terlalu manis dan ayamnya alot. Tapi kreceknya renyah.,id,neutral
Sate taunnya bau dan dagingnya keras seperti karet.,id,negative
Incredible fresh juice and healthy breakfast options. Perfect start to the day!,en,positive
Overpriced and pretentious. Style over substance completely.,en,negative
It's decent. Standard quality for this type of place.,en,neutral
Cendolnya lembut dengan gula merah yang pas manis. Santannya gurih.,id,positive
Soto kudusnya terlalu asin tapi ayamnya lumayan banyak.,id,neutral
Ketopraknya bau dan lontongnya keras. Sangat buruk sekali.,id,negative
Perfect pho! Rich broth and fresh herbs. Authentic taste.,en,positive
Cold food and hour wait for simple dishes. Unacceptable!,en,negative
"Average food, reasonable prices. Good for weeknight dinner.",en,neutral
Bakso uratnya kenyal dan kuahnya gurih. Cocok untuk cuaca dingin.,id,positive
The curry here is absolutely divine! Perfect spice level and generous portions. Service was a bit slow but worth the wait.,en,positive
Overpriced sushi with warm rice and fish that tasted off. Definitely not coming back.,en,negative
Standard burger joint. Nothing special but satisfies the craving when you need it.,en,neutral
Nasi gorengnya enak banget! Wangi bawang putihnya kuat dan pedesnya pas. Telurnya juga lembut.,id,positive
Soto ayamnya lumayan tapi kurang gurih. Ayamnya juga sedikit. Biasa aja.,id,neutral
Baksonya seperti makan bola tepung. Dagingnya gak kerasa sama sekali. Kuahnya juga hambar.,id,negative
Amazing tacos! Homemade tortillas and perfectly seasoned meat. The salsa was incredibly fresh.,en,positive
"Worst service I've experienced. Waited an hour for cold, tasteless pasta. Manager was rude when we complained.",en,negative
Decent Mediterranean food. Good portions but flavors could be bolder. Fair prices though.,en,neutral
Gado-gadonya enak! Sayurnya masih segar dan bumbu kacangnya gurih pas. Kerupuknya juga renyah.,id,positive
Mie ayamnya cukup enak tapi toppingnya dikit banget. Bumbunya juga kurang meresap.,id,neutral
Sate kambingnya amis banget! Dagingnya alot dan bumbunya cuma di permukaan doang. Gak usah beli lagi.,id,negative
Perfect brunch spot! Eggs Benedict were cooked perfectly and hollandaise was clearly homemade.,en,positive
"Cold fries and soggy burger bun. When we complained, the server rolled her eyes. Unprofessional.",en,negative
"Standard Chinese takeout. Exactly what you'd expect - not great, not terrible.",en,neutral
Rawonnya hitam pekat dengan daging yang empuk banget. Kuahnya gurih meresap sampe tulang.,id,positive
Nasi uduknya pulen tapi lauknya cuma irisan telor doang. Mahal untuk porsi segitu.,id,neutral
Tempe mendoannya berminyak banget! Tepungnya tebal dan tempenya masih keras. Gak enak.,id,negative
Incredible farm-to-table experience! Every vegetable tasted like it was harvested that morning. Outstanding.,en,positive
Burnt pizza edges with raw dough in the center. How does that even happen? Overpriced too.,en,negative
"Average food, decent service. Good enough for a quick lunch.",en,neutral
Soto lamongannya gurih tenan! Koya kentelnya pas dan suwiran ayamnya melimpah.,id,positive
Ayam gepreknya renyah tapi sambalnya cemen. Pedesnya gak nendang. Tapi porsinya gede.,id,neutral
Nasi liwetnya hambar dan nasinya apek kayak nasi sisa semalem. Sambalnya juga pahit.,id,negative
Best fried chicken! Extra crispy skin and juicy meat inside. The mashed potatoes were creamy perfection.,en,positive
$30 for basic pasta that's worth $10 at most. Small portions and bland flavors. Rip off.,en,negative
It's fine. Consistent quality and fair prices for what you get.,en,neutral
Pecel lelenya enak! Lelenya goreng kriuk dan sambalnya pedas mantap. Sayurnya juga segar.,id,positive
Bakso uratnya besar tapi terlalu kenyal. Kuahnya juga terlalu asin. Biasa aja.,id,neutral
Gudegnya manis banget sampai muak! Kreceknya keras kayak karet dan ayamnya juga alot.,id,negative
Perfect date night! Amazing wine selection and the steak was cooked exactly as ordered.,en,positive
Worst buffet ever. Food was lukewarm and looked like it had been sitting there since yesterday.,en,negative
Standard fare. Nothing exciting but gets the job done when you're hungry.,en,neutral
Sate maduranya manis pas dan dagingnya lumayan empuk. Tapi porsinya kecil buat harganya.,id,positive
Seblaknya cukup pedas tapi krupuknya masih keras. Bumbunya juga kurang meresap.,id,neutral
"Cilor micinnya berlebihan! Rasanya cuma asin tajam, gak ada rasa lain. Gak enak!",id,negative
"Incredible ramen! Rich, complex broth and perfectly cooked noodles. The pork was melt-in-your-mouth tender.",en,positive
Hair in my food and they tried to charge me anyway. Absolutely disgusting and unprofessional.,en,negative
Decent food at reasonable prices. Service was acceptable but nothing special.,en,neutral
Nasi timbelnya enak dengan lalapan yang segar banget. Sambal terasinya bikin nagih.,id,positive
Tahu campurnya cukup enak tapi kuahnya terlalu encer. Sayurnya masih renyah.,id,neutral
Sate taunnya bau amis dan dagingnya alot kayak daging kambing tua. Gak jadi beli lagi.,id,negative
Fantastic fresh seafood! Perfectly grilled and the view was amazing. Worth every penny.,en,positive
Cold soup and wilted salad. Basic things that should be easy to get right. Poor effort.,en,negative
"Middle of the road. Some dishes were good, others just okay. Inconsistent.",en,neutral
Martabak manisnya tebal dan lembut dengan topping yang banyak. Cuma lama dimasaknya.,id,positive
Gudegnya terlalu manis dan ayamnya alot. Tapi kreceknya renyah dan enak.,id,neutral
Sop buntutnya bau prengus dan iganya keras seperti karet. Bayar mahal dapat kualitas jelek.,id,negative
Best BBQ in the city! Brisket was smoked to perfection and sides tasted homemade.,en,positive
Rude staff and overpriced drinks. Much better options available nearby.,en,negative
Standard chain quality. Consistent but not exciting in any way.,en,neutral
"Cendolnya lembut dengan santen yang kental. Gula merahnya pas manis, gak terlalu.",id,positive
Soto kudusnya terlalu asin tapi isi ayamnya lumayan banyak. Krupuknya renyah.,id,neutral
Ketopraknya bau dan lontongnya keras seperti batu. Sangat mengecewakan.,id,negative
Amazing breakfast burrito! Fresh ingredients and perfect portions. Great way to start the day.,en,positive
Food poisoning from the seafood. Stay away from this place at all costs!,en,negative
"Average food, reasonable prices. Good enough for a weeknight dinner.",en,neutral
Bakso malangnya enak dengan pangsit yang gurih. Tapi kuahnya kurang panas pas sampai.,id,positive
Cirengnya keras dan tepungnya terlalu tebal. Isi cocolannya juga dikit.,id,neutral
Otak-otaknya busuk! Bau amisnya kerasa banget. Pedesnya cuma nutupin bau busuk. Gak jual lagi deh.,id,negative
Perfect cup of coffee and homemade pastries. Cozy atmosphere for working or reading.,en,positive
"Overcooked steak and cold sides. For these prices, completely unacceptable.",en,negative
It's decent. Nothing memorable but nothing terrible either.,en,neutral
Sop iga nya enak banget! Iga nya empuk dan kuahnya gurih pas. Sayurnya masih segar.,id,positive
Ayam kalasannya keras dan bumbunya gak meresap. Cuma garing doang. Tapi nasi hangat.,id,neutral
Tahu gejrotnya terlalu manis dan bau minyak bekas. Micinnya bikin pusing.,id,negative
Incredible vegetarian options! Even my meat-loving friends were impressed with the flavors.,en,positive
Greasy food and dirty tables. Health department needs to visit this place.,en,negative
Standard stuff. Exactly what you'd expect from this type of restaurant.,en,neutral
Nasi balinya enak! Sate lilitnya lembut dan sambal matahnya bikin nagih. Pedes pas!,id,positive
Mie tek-teknya hambar dan seafoodnya dikit banget. Bumbunya cuma micin.,id,neutral
Sop tangkar bau amis dan mahal banget! Gak sebanding sama rasa yang didapat.,id,negative
Best coffee in town! Perfect espresso and great atmosphere for getting work done.,en,positive
Cold food and hour wait for simple dishes. Completely unacceptable service.,en,negative
It's okay. Standard quality for what you pay.,en,neutral
Sate maduranya manis pas dan dagingnya cukup empuk. Tapi kuahnya kurang banyak.,id,positive
Nasi timbelnya biasa saja dan lauknya cuma dikit. Tapi lalapnya segar.,id,neutral
Rujak cingurnya pahit dan cingurnya keras seperti karet. Gak bisa dimakan!,id,negative
"Perfect pho! Rich, aromatic broth and fresh herbs. Tasted just like Vietnam.",en,positive
"Worst dining experience. Rude staff, cold food, and overpriced. Avoid at all costs!",en,negative
Decent food at fair prices. Nothing to complain about.,en,neutral
Pempeknya enak dengan kuah cuko yang gurih. Tapi adonannya terlalu lembek.,id,positive
Soto kudusnya terlalu asin tapi isi ayamnya lumayan. Biasa lah.,id,neutral
Nasi kucingnya terlalu kecil untuk harganya. Rasanya pun biasa aja.,id,negative
Amazing fresh pasta! You could taste the quality in every bite. Perfectly al dente.,en,positive
Burnt coffee and stale pastries. How do you mess up breakfast basics this badly?,en,negative
It's alright. Good enough when you need a quick bite.,en,neutral
Nasi uduknya pulen dengan santan yang gurih. Lengkap dengan lauk pauknya.,id,positive
Pecelnya cukup enak tapi lauknya cuma rempeyek doang. Mahal lagi.,id,neutral
Sate taunnya bau dan dagingnya keras. Kayak daging kambing tua.,id,negative
Best brunch in town! Perfect eggs and amazing hash browns. Great coffee too.,en,positive
Terrible food and worse service. Don't waste your time or money here.,en,negative
Average food at average prices. Exactly what you'd expect.,en,neutral
Cendolnya lembut dengan santan yang gurih. Gula merahnya pas manis.,id,positive
Sate padangnya cukup enak tapi kuahnya kurang kental. Biasa saja.,id,neutral
Ketopraknya bau dan lontongnya keras kayak batu. Gak bisa dimakan!,id,negative
Incredible tapas! Each dish was perfectly executed. Great wine selection too.,en,positive
Overpriced and underwhelming. Tiny portions for ridiculous prices.,en,negative
It's fine. Nothing memorable but nothing terrible either.,en,neutral
Bakso uratnya kenyal dengan kuah yang gurih. Cocok untuk cuaca dingin.,id,positive
